VidhuG,1,9080,0,,,0,0,0,none,0,y,no robot present,0.0s,b'robot not present'
CharlieK,1,8749,8,,,4,0,0,none,1,y,They just stopped moving after shooting in auto for a solid 20-30 seconds,0.0s,"b""The robot just like froze in place for a solid 20 to 30 seconds after it shot in auto, looked like a failure. They did recover though eventually seemingly on their own. Pretty consistent shooting from what I've seen. No climbing at all."""
JeremiahX,1,10518,0,,,0,0,0,none,0,y,The robot basically didn't move the whole match,0.0s,"b'The robot pretty much just stayed in the same position the whole time, not doing a single thing'"
CharlieK,34,5986,0,,,0,0,0,none,0,y,It got disabled and stayed that way for the rest of the match,0.0s,"b""The robot didn't shoot at all or intake during the match. Don't know what the strategy was, but it got disabled in front of the opposite alliance zone's ramp in neutral zone, causing it to stay frozen. It stayed like that until the end of the match."""
HENRY,35,4610,-1,,,0,0,0,none,0,,0.0s,b''
AsheX,35,9418,2,"[{""x"":604,""y"":47,""t"":1768405462},{""x"":663,""y"":230,""t"":1768405496},{""x"":665,""y"":136,""t"":1768405543},{""x"":673,""y"":118,""t"":1768405555},{""x"":682,""y"":118,""t"":1768405585}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":1,""B2"":3,""B3"":1,""B4"":0}",45,3,0,none,0,,0.0s,b''
AvniM,35,2687,0,"[{""x"":198,""y"":358,""t"":1748018601}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",18,0,1,none,0,,0.0s,"b'Seemed to ike to score from ONLY under the trench. Very calculated, with high accuracy'"
MaryK,35,2881,0,"[{""x"":196,""y"":107,""t"":1772839227},{""x"":195,""y"":131,""t"":1772839228},{""x"":200,""y"":146,""t"":1772839229},{""x"":174,""y"":129,""t"":1772839230},{""x"":109,""y"":164,""t"":1772839276},{""x"":90,""y"":176,""t"":1772839308},{""x"":80,""y"":152,""t"":1772839324},{""x"":66,""y"":188,""t"":1772839326}]","{""R1"":0,""R2"":8,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",8,0,0,none,0,,y,0.0s,"b'very accurate shooter, consistent intake and looks like it can hold a decent number of fuel\r\nat one point they were beached and someone else had to push them'"
SethS,35,9506,1,"[{""x"":181,""y"":365,""t"":1766708725},{""x"":143,""y"":63,""t"":1766708761},{""x"":135,""y"":124,""t"":1766708772},{""x"":164,""y"":125,""t"":1766708817},{""x"":122,""y"":141,""t"":1766708825},{""x"":120,""y"":157,""t"":1766708827},{""x"":177,""y"":155,""t"":1766708847},{""x"":165,""y"":112,""t"":1766708857}]","{""R1"":1,""R2"":6,""R3"":0,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",8,5,0,none,0,,0.0s,"b'They smacked the top of their robot on the trench while trying to go under, but made it. Shoots some very high arcing shots that go almost twice as high as some of the other arcs. Had some good passes.'"
HENRY,35,4610,0,"[{""x"":666,""y"":202,""t"":1766706841}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":1,""B4"":0}",2,3,0,none,0,y,Potential shooter failure: didn't shoot during entire match even though team was very down on points,0.0s,b'Got A-stopped in auto. Focused during teleop on bulldozing fuel into their alliance zone: this was decently effective but there were one or two minor driving mistakes. Got stuck on the bump for ~10 seconds at start of endgame. There were also a few instances when they struggled to get enough fuel to bulldoze effectively.'
MadhavK,35,10014,0,,,0,0,y,0,"307,331",2,,y,0.0s,"b'It was only defense this round, and it was best at this due to a destroyed shooter.'"
SethS,36,9786,0,,,0,0,0,none,0,,0.0s,b'not at match'
MadhavK,36,4364,0,,,0,0,0,none,0,,0.0s,"b'Was mostly stationary for the game, pushing fuel across the neutral zone to help other alliance mates.'"
TAIT,36,3240,0,,,0,0,y,2,none,0,y,Left side of drivetrain,0.0s,"b""Didn't try to score. Defense Bot."""
MaryK,36,624,6,"[{""x"":196,""y"":334,""t"":1772840064},{""x"":196,""y"":136,""t"":1772840068},{""x"":187,""y"":104,""t"":1772840069},{""x"":100,""y"":149,""t"":1772840070},{""x"":114,""y"":78,""t"":1772840071},{""x"":156,""y"":79,""t"":1772840071},{""x"":125,""y"":76,""t"":1772840072},{""x"":200,""y"":103,""t"":1772840072},{""x"":191,""y"":335,""t"":1772840074},{""x"":189,""y"":368,""t"":1772840075}]","{""R1"":3,""R2"":4,""R3"":0,""R4"":3,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",39,2,0,none,0,,0.0s,b'dumped about 3 fuel outside the field\r\nballs kept jumping out of the hopper\r\ngot heavily beached and teammate had to help'
AsheX,36,6171,2,"[{""x"":631,""y"":136,""t"":1768406215},{""x"":663,""y"":153,""t"":1768406365}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":2,""B3"":0,""B4"":0}",2,1,0,none,0,,0.0s,"b""Immediately when teleop started, the robot wasn't moving for a few seconds. After they started driving, they took a while to get fuel. They got stuck on top of fuel for 5 seconds before getting stuck on the bump during shift 3. They got unstuck halfway through shift 6, but didn't have enough time to meaningfully score, so they pushed fuel to the human player"""
AvniM,36,9080,0,"[{""x"":82,""y"":300,""t"":1748019425}]","{""R1"":0,""R2"":0,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",0,0,0,none,0,,0.0s,"b'The team had no prgrammed Auto, were completely still and dependant on human players. During Tele, the team only attempted to shoot once (maybe about 6 balls), and for the rest fo time were moving around field collecting fuel (seemed to have some intake trouble).'"
MaryK,37,10518,0,,,0,0,0,none,0,y,drive,0.0s,"b""robot didn't move the entire match"""
MadhavK,37,6526,4,"[{""x"":709,""y"":108,""t"":1772840582},{""x"":682,""y"":195,""t"":1772840618}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":2,""B3"":0,""B4"":0}",10,0,0,none,0,,0.0s,b'Beached for a portion of the game on the bump'
SethS,37,7125,0,"[{""x"":175,""y"":91,""t"":1766710011},{""x"":191,""y"":73,""t"":1766710023},{""x"":87,""y"":163,""t"":1766710059},{""x"":96,""y"":167,""t"":1766710073},{""x"":133,""y"":127,""t"":1766710083},{""x"":160,""y"":78,""t"":1766710107},{""x"":100,""y"":247,""t"":1766710131},{""x"":142,""y"":98,""t"":1766710140}]","{""R1"":4,""R2"":3,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",9,0,0,none,0,,0.0s,"b""Shot on a disabled hub, didn't leave the alliance zone the entire time and mostly sat around when the hub was disabled (or shot at it)"""
AsheX,37,436,2,"[{""x"":662,""y"":108,""t"":1768406898},{""x"":667,""y"":106,""t"":1768406899},{""x"":700,""y"":118,""t"":1768406899},{""x"":699,""y"":98,""t"":1768406900}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":1,""B2"":3,""B3"":0,""B4"":0}",17,2,0,none,0,,0.0s,"b'Not all the preloaded fuel shot out durign auto. Got stuck on fuel near the human player station for a bit, got rescued by teammate.'"
TAIT,37,11178,1,,,4,0,0,none,0,,0.0s,b'Shot during Auto. Got stuck on fuel for a while. Shoots were very slow. Kitbot.'
AvniM,37,5503,0,,,0,0,0,none,0,,0.0s,"b'did not shoot AT ALL during game\r\nOnly passed to human players to throw\r\nno attempt to climb\r\ngot stuck on bump during last 30 secs, got stuck for 5-10 secs, before other team pushed them off'"
MadhavK,38,5103,0,"[{""x"":663,""y"":186,""t"":1772841054},{""x"":693,""y"":184,""t"":1772841109}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":2,""B3"":0,""B4"":0}",4,0,0,none,0,,0.0s,b'Decent robot for offense and bulldozing.'
MaryK,38,148,4,"[{""x"":137,""y"":125,""t"":1772841004},{""x"":111,""y"":131,""t"":1772841020},{""x"":106,""y"":263,""t"":1772841058},{""x"":97,""y"":281,""t"":1772841073},{""x"":95,""y"":249,""t"":1772841083},{""x"":117,""y"":307,""t"":1772841090},{""x"":106,""y"":98,""t"":1772841100}]","{""R1"":1,""R2"":2,""R3"":3,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",11,0,0,none,1,,0.0s,"b""very quick cycles, accurate, fast shooter\r\ncan't hold a lot of balls"""
AsheX,38,9121,0,"[{""x"":700,""y"":136,""t"":1768407280}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":0,""B4"":0}",6,0,0,none,0,,0.0s,"b'No Auto at all, just sat next to the hub. During the match, they spent most of the time driving around in the neutral zone. Seemed like the driver was having issues contoling the robot? It seemed really awkward. They got stuck on the bump for a bit, but were able to free themselves'"
TAIT,38,6672,7,,,8,0,0,none,0,y,I think intake stop working or didn't work in the first place,0.0s,b'Not very accurate. has a hard time going over the ramp if at all.'
AvniM,38,7271,0,"[{""x"":140,""y"":144,""t"":1748020367}]","{""R1"":0,""R2"":1,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",1,0,0,none,0,,0.0s,"b'VERY VERY slow moving robot\r\ndid not move (or shoot, intake) during auto\r\nOnly shot 1 o preloaded balls (during tele), and missed the shot\r\nTried to give human players bals, minimal (maybe 6?)'"
SethS,38,2689,1,y,"[{""x"":101,""y"":181,""t"":1766710560}]","{""R1"":0,""R2"":1,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",8,0,0,none,0,,6.7s,"b'Got almost stuck a lot, and rammed into their teammates quite a bit. They seemed overall a bit inconsistet with their driving'"
SethS,39,2714,0,,,0,0,0,none,0,y,They slammed into the trench with intake extnded and snapped it,0.0s,b'They broke their own robot while shoveling fuel. Just shoveled fuel.'
MadhavK,39,418,0,,,0,0,0,none,0,y,Shooter didn't seem to work,0.0s,b'stuck in the trench for the beginning of teleop. Shooter broke...attempted to shoot but it did not work :<('
AvniM,39,9506,0,"[{""x"":189,""y"":61,""t"":1748020932},{""x"":127,""y"":308,""t"":1748020986},{""x"":87,""y"":248,""t"":1748021035}]","{""R1"":1,""R2"":0,""R3"":1,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",3,0,1,none,0,,0.0s,"b'good accuracy, made multiple attempt to shoot, well done\r\ngood strategy of bringing fuel to their side '"
MaryK,39,8749,0,"[{""x"":119,""y"":67,""t"":1772841541},{""x"":115,""y"":90,""t"":1772841625}]","{""R1"":2,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",9,0,0,none,0,,0.0s,b'Was very easily got defended\r\n'
AsheX,39,5986,0,,,0,0,y,7,none,0,,0.0s,"b'No Auto, played defense the entire time. Really good at defending. Blocked many scoring attempts by the 2 main scoring robots on the red alliance. '"
TAIT,39,4610,1,,,0,0,y,1,none,0,y,Shooter,0.0s,b'I think the shooter broke right at the beginning. No Auto.'
AvniM,40,9786,0,,,0,0,0,none,0,,0.0s,b'team was a no show????? was not present for the game.'
SethS,40,10518,0,,,0,0,0,none,0,y,Stopped moving,0.0s,b'Did not do anything after the first 5 seconds of the match.'
MadhavK,40,2881,1,"[{""x"":645,""y"":338,""t"":1772842187},{""x"":666,""y"":359,""t"":1772842197},{""x"":637,""y"":359,""t"":1772842206},{""x"":618,""y"":333,""t"":1772842233},{""x"":632,""y"":350,""t"":1772842254},{""x"":743,""y"":250,""t"":1772842280},{""x"":731,""y"":227,""t"":1772842282}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":2,""B3"":2,""B4"":5}",1,0,0,none,0,,0.0s,b'Very good at offense.'
MaryK,40,8769,1,"[{""x"":107,""y"":92,""t"":1772842135},{""x"":103,""y"":83,""t"":1772842147},{""x"":114,""y"":94,""t"":1772842159},{""x"":94,""y"":65,""t"":1772842198},{""x"":84,""y"":72,""t"":1772842245}]","{""R1"":5,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",9,0,0,none,0,,0.0s,b'kinda slow'
AsheX,40,11178,1,"[{""x"":658,""y"":202,""t"":1768408420},{""x"":653,""y"":154,""t"":1768408618},{""x"":653,""y"":154,""t"":1768408618}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":4,""B3"":1,""B4"":0}",8,5,0,none,0,,0.0s,b'Very slow driving'
TAIT,40,6171,0,"[{""x"":629,""y"":200,""t"":1766709933},{""x"":638,""y"":202,""t"":1766709934}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":1,""B4"":0}",3,0,0,none,0,,0.0s,"b""didn't score or try to score at the beginning of tele. Has to be at a specific place to score. kitbot."""
AsheX,41,7271,0,,,0,0,0,none,0,y,Robot didn't move (sorta),0.0s,"b""The entire time, the robot wasn't able to move properly. The sorta just slowly inched their way around the blue alliance zone. There was also something hanging off the side of the bumpers?"""
SethS,41,2789,0,"[{""x"":130,""y"":114,""t"":1766712353},{""x"":148,""y"":108,""t"":1766712354},{""x"":121,""y"":121,""t"":1766712360},{""x"":102,""y"":52,""t"":1766712372},{""x"":173,""y"":80,""t"":1766712378}]","{""R1"":2,""R2"":3,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",25,0,0,none,0,,0.0s,"b'Sat around for the first few seconds of the match, have a very inconsistent shooter, and a few balls fell out of storage.'"
TAIT,41,9080,0,"[{""x"":707,""y"":294,""t"":1766710561},{""x"":695,""y"":296,""t"":1766710562}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":2,""B4"":0}",6,0,0,none,0,,0.0s,"b""I think the roller didn't work. No Auto. Got stuck on bump. Hooks to climb but didn't."""
MaryK,41,2689,2,y,"[{""x"":105,""y"":204,""t"":1772842746},{""x"":128,""y"":208,""t"":1772842785},{""x"":113,""y"":217,""t"":1772842804}]","{""R1"":0,""R2"":0,""R3"":3,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",6,0,0,none,0,,2.0s,"b""kinda slow, can't hold that many balls, intake occasionally gets jammed"""
AvniM,41,436,0,"[{""x"":155,""y"":254,""t"":1748022093},{""x"":172,""y"":276,""t"":1748022135},{""x"":153,""y"":278,""t"":1748022182},{""x"":151,""y"":274,""t"":1748022189}]","{""R1"":0,""R2"":0,""R3"":4,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",3,0,0,none,0,,0.0s,"b'well played, nice strategy usage of moving balls to alliance, as well as finding the perfect spot to shoot with accuracy.'"
MadhavK,41,5503,4,,,0,0,0,none,0,,0.0s,"b'Was in neutral zone for most of teleop, but shuttled fuel to their zone, but did not pass.'"
JosieD,48,7125,0,,,0,0,0,none,0,,0.0s,"b""They just kept getting stuck on balls the entire time lol couldn't really go further than three feet at a time. They lowkey did nothing"""
CollinM,48,7271,0,[],"{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",0,0,0,none,0,,0.0s,b'Robot did not show up.'
BenW,48,624,2,"[{""x"":152,""y"":42,""t"":1766762988},{""x"":115,""y"":86,""t"":1766762990},{""x"":71,""y"":347,""t"":1766762996},{""x"":79,""y"":285,""t"":1766763004},{""x"":118,""y"":105,""t"":1766763030},{""x"":56,""y"":39,""t"":1766763040},{""x"":100,""y"":210,""t"":1766763056}]","{""R1"":3,""R2"":1,""R3"":2,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",18,0,0,none,0,,0.0s,b'Got beached 2 or 3 times this match. likes to intake and shoot from the back wall near the driver station. '
HENRY,48,9121,0,"[{""x"":691,""y"":194,""t"":1748072772},{""x"":691,""y"":201,""t"":1748072827},{""x"":701,""y"":191,""t"":1748072866},{""x"":677,""y"":262,""t"":1748072890},{""x"":693,""y"":203,""t"":1748072914}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":2,""B3"":3,""B4"":0}",19,0,0,none,0,,0.0s,"b'Tank drive with cool LEDS. Shot mostly in ront of the tower, with a bps of ~0.7-1. Can go under trench but at one point tipped upward because they were accelerating too quickly (a problem that I saw more than once) and hit against the top of the trench.'"
ClaraS,48,418,0,,,16,0,0,none,0,,0.0s,"b'Got beached so many times, ended with fuel still in our hopper, and got stuck on the bump in auto.'"
AkhilM,48,11178,8,"[{""x"":190,""y"":247,""t"":1772893428},{""x"":189,""y"":247,""t"":1772893460},{""x"":184,""y"":238,""t"":1772893511},{""x"":197,""y"":278,""t"":1772893534}]","{""R1"":0,""R2"":0,""R3"":4,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",11,0,0,none,0,,0.0s,"b'Super slow tank, could only score in one spot, slow fire rate, basic kitbot, driver had pretty solid field awareness, immediately rescued beached teams/bulldozed\r\n'"
ClaraS,49,2689,6,,,7,0,0,none,0,,0.0s,b''
BenW,49,5986,0,,,0,0,0,none,0,,0.0s,b'Didnt play this match. <?>'
JosieD,49,9418,1,"[{""x"":679,""y"":155,""t"":1768460626},{""x"":692,""y"":143,""t"":1768460682}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":2,""B3"":0,""B4"":0}",23,2,0,none,0,,0.0s,"b'Effective passes, a lot of balls at a time + high accuracy. Really fast and capable robot imo'"
HENRY,49,6171,0,,,0,0,0,none,0,,0.0s,"b""Tried to shoot in auto but fuel ended up just spinning around in robot. It spent the rest of the match trying to bulldoze fuel into the alliance zone: some got put into the corral, too. This wasn't crazy bulldozing as they were running tank drive but it definetely contributed some to the alliance's score."""
AkhilM,49,5103,6,"[{""x"":106,""y"":192,""t"":1772894362},{""x"":142,""y"":178,""t"":1772894439}]","{""R1"":0,""R2"":2,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",0,0,y,0,none,0,,0.0s,"b'Tried to play defense on alpha, but where not good and alpha pinned them to the tower, super slow indexer usually jams for a bit then fires a couple balls, bulldozed some'"
CollinM,49,6526,2,"[{""x"":163,""y"":277,""t"":1766761960},{""x"":139,""y"":264,""t"":1766762016},{""x"":166,""y"":247,""t"":1766762058}]","{""R1"":0,""R2"":0,""R3"":3,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",18,0,0,none,0,,0.0s,"b'Shot from only one spot and usually started shooting under and then made some shots, slow shooter. Trench bot. Got stuck on bump for a bit but got off on its own. Pushed balls for humans 3 times.'"
ClaraS,49,2689,6,,,20,0,0,none,0,,0.0s,b'was late to shoot for their shift at the hub\r\n'
BenW,50,148,4,"[{""x"":187,""y"":325,""t"":1766764362},{""x"":100,""y"":218,""t"":1766764364},{""x"":65,""y"":253,""t"":1766764367},{""x"":191,""y"":353,""t"":1766764402},{""x"":57,""y"":254,""t"":1766764407},{""x"":186,""y"":333,""t"":1766764420},{""x"":139,""y"":97,""t"":1766764436},{""x"":110,""y"":144,""t"":1766764453}]","{""R1"":1,""R2"":1,""R3"":3,""R4"":3,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",5,0,0,none,0,,0.0s,"b'They like to shoot right on the edge o trench, but can shoot from anyhwere.'"
AkhilM,50,1296,0,"[{""x"":191,""y"":91,""t"":1772894797},{""x"":194,""y"":50,""t"":1772894827},{""x"":133,""y"":131,""t"":1772894840},{""x"":165,""y"":134,""t"":1772894874},{""x"":85,""y"":144,""t"":1772894900},{""x"":115,""y"":206,""t"":1772894914},{""x"":105,""y"":273,""t"":1772894927}]","{""R1"":2,""R2"":3,""R3"":2,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",8,0,0,none,0,,0.0s,"b'Good time management and field awareness, good driver/coach, fast intake'"
JosieD,50,2714,0,"[{""x"":675,""y"":193,""t"":1768461076}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":0,""B4"":0}",0,0,0,none,0,,0.0s,"b'Had hella accuracy on the one shot they did, but kept getting stuck on the bump and seemed to have some shooter issues. Also rly slow (that might be why they kept getting caught on the bump).'"
CollinM,50,9786,0,,,0,0,y,0,none,0,,0.0s,"b""No auto. Their shooter did't work so they spent the whole time in the middle playing defense and pushing fuel back to their side."""
HENRY,50,10014,3,"[{""x"":686,""y"":196,""t"":1748074174},{""x"":653,""y"":200,""t"":1748074259},{""x"":681,""y"":200,""t"":1748074261},{""x"":665,""y"":213,""t"":1748074298}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":3,""B3"":1,""B4"":0}",29,0,0,"319,330",0,,3.7s,"b""Only got a few in auto due to goofy autonomous which contacted an alliance partner. They started auto under trench. Shooter was extremely inconsistent, taking a long time to spin up and when it did, missing a lot of shots. The spend the rest o the match still trying to score, but due to an intake that wasn't fully touch-to-own, a lot of the fuel they went at in the neutral zone to intake ended up getting pushed by their robot, which, as they were often intaking along the walls, ended up accidentally bulldozing a lot of fuel into their opponents side. They didn't score a ton of points. Another issue they had was when the got beached on fuel while trying to go under the trench, which got them wedged tilted upwards under the trench bar. At another point in the match, their alliance partner, 2881, was actively shooting next to the trench. Instead of waiting for them to shoot, this robot pushed them out of the way so they could go under the trench. Their climb seemed pretty reliable though."""
ClaraS,50,2881,0,y,,,2,0,0,none,0,,0.0s,"b""they have a very consistent but slow shot. The EMCEE mentioned that they having intake issues but I couldn't tell. The only thing I think they might have been referring to would be how they didn't keep that many fuel in their hopper at the start, having to refuel often, only about 10 until the end when they filed up to the brim. """
BenW,51,4610,0,"[{""x"":121,""y"":77,""t"":1766764922},{""x"":108,""y"":213,""t"":1766764964}]","{""R1"":1,""R2"":0,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",15,0,0,none,0,,0.0s,"b'Accuracy wasnt great, tried to stop 9080 from pushing balls under trench.'"
JosieD,51,9080,0,,,0,0,y,2,none,0,,0.0s,b'Focused a lot on stealing balls from the red side and swiping them over to blue. Stopped 4610 from coming back over to their side to score and slowed them down a few other times.'
AkhilM,51,6672,3,"[{""x"":117,""y"":138,""t"":1772895388},{""x"":133,""y"":127,""t"":1772895389},{""x"":100,""y"":149,""t"":1772895391},{""x"":104,""y"":261,""t"":1772895402},{""x"":108,""y"":105,""t"":1772895425},{""x"":99,""y"":168,""t"":1772895436},{""x"":60,""y"":60,""t"":1772895447},{""x"":80,""y"":107,""t"":1772895450},{""x"":115,""y"":167,""t"":1772895460},{""x"":104,""y"":186,""t"":1772895471},{""x"":130,""y"":188,""t"":1772895491}]","{""R1"":1,""R2"":9,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",31,0,0,none,0,,0.0s,"b""Driver tried to shoot into an unlit hub once, turret doesn't turn and adapt fast enough to be useful"""
CollinM,51,3240,0,,,0,0,0,none,0,y,intake,0.0s,b'Intake very small and broke. Mainly stayed in the middle the whole time and tried to block a trench. Their auto did not preload and just drove to the middle.'
HENRY,51,8769,0,,,3,0,1,none,0,,0.0s,"b""No auto routine. Spent the entire match bulldozing pretty effectively, feeding fuel to alliance partners. They also tried to shoot a little at the end but the fuel didn't even get in the air, it just rolled out of the shooter."""
ClaraS,51,2468,0,,,28,0,0,none,0,,0.0s,b'They loose 2-3 fuel every time they turn and even more when they go over the bump. The were likely the highest scorer on their team however towards the end their shots went too far and they unloaded their entire hopper onto the net. '
JosieD,52,5103,0,"[{""x"":673,""y"":200,""t"":1768462136},{""x"":683,""y"":168,""t"":1768462206},{""x"":656,""y"":156,""t"":1768462207},{""x"":688,""y"":168,""t"":1768462223}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":4,""B3"":0,""B4"":0}",15,0,0,none,0,,0.0s,"b'AUto reliable but not rly a lot of balls, kinda slow overall.'"
AkhilM,52,4364,0,,,0,0,0,none,0,,0.0s,"b'Basically useless besides for pushing fuel into outpost, got beached when bulldozing multiple times'"
BenW,52,5503,0,,,0,0,0,none,0,,0.0s,"b'Didnt shoot all match. Didnt play defense either, seemed to have some issues driving '"
CollinM,52,5986,0,"[{""x"":139,""y"":313,""t"":1766763489},{""x"":131,""y"":292,""t"":1766763520},{""x"":87,""y"":318,""t"":1766763544}]","{""R1"":0,""R2"":0,""R3"":1,""R4"":2,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",11,1,0,none,0,,0.0s,b'Slow shooter and seemed to randomly shoot 1 sometimes. Kitbot and had no auto. Spent most time in and around the trench.'
HENRY,52,8749,0,"[{""x"":691,""y"":119,""t"":1748075226}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":0,""B4"":0}",16,0,0,none,0,y,Intake stopped intaking towards the end of the match.,0.0s,"b""Got stuck on bump the second auto started. This happened again in teleop, but they were able to get pushed off by an alliance partner. They bulldozed during inactive periods, and collected fuel from their side and shot it during the active period. The shooter had maybe 60% accuracy, with some fuel landing short. Towards the end of the match, their intake, which hadn't been super effective the whole match, stopped working, so they just kind of drove around in the neutral zone during the last 10-15 seconds."""
ClaraS,52,10518,0,,,0,0,0,none,0,y,beached on bump -> disabled ,0.0s,"b""Didn't move in auto and then immediately gets beached on the side of the bump once telly opp starts and doesn't move for the rest of the match, making both their partners cycle on the other side. They weren't actually beached on the ridge of the bump, rather the wall of the bump. \r\n"""
BenW,53,2728,0,"[{""x"":154,""y"":127,""t"":1766765907}]","{""R1"":0,""R2"":1,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",4,0,0,none,0,,0.0s,"b'Robot was kind of broken most of match, shot a little near the end.'"
ClaraS,53,7271,0,,,0,0,0,none,0,,0.0s,"b""They didn't show up """
JosieD,53,9506,7,,,17,2,0,none,0,,0.0s,"b'Very fast and can shoot a lot of balls per cycle, but not very accurate and struggled with going under the trench.'"
AkhilM,53,624,0,"[{""x"":101,""y"":66,""t"":1772896288},{""x"":112,""y"":81,""t"":1772896336},{""x"":99,""y"":149,""t"":1772896354},{""x"":80,""y"":166,""t"":1772896355},{""x"":100,""y"":181,""t"":1772896359},{""x"":137,""y"":51,""t"":1772896366}]","{""R1"":3,""R2"":3,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",14,4,0,none,0,,0.0s,b'Hit the trench a few times while cycling'
CollinM,53,2689,1,y,"[{""x"":93,""y"":212,""t"":1766763928},{""x"":97,""y"":236,""t"":1766763947},{""x"":117,""y"":213,""t"":1766764000},{""x"":113,""y"":234,""t"":1766764001}]","{""R1"":0,""R2"":0,""R3"":4,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",15,0,0,"90,328",0,,1.6s,b'Small through the bumper intake similar to 436. Pushed fuel under trench and to humans a few times. Fast shooter.'
HENRY,53,7125,0,"[{""x"":683,""y"":185,""t"":1748075624}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":0,""B4"":0}",8,0,0,none,0,,0.0s,"b""Shooter was extremely inconsistent and I'm not sure they made a single fuel during the match. During auto, the robot just moved backwards roughly 3 feet. They spend the rest of the match doing slight bulldozing and attempting to shoot."""
BenW,54,9418,0,"[{""x"":144,""y"":116,""t"":1766766510},{""x"":147,""y"":116,""t"":1766766550},{""x"":132,""y"":128,""t"":1766766600},{""x"":153,""y"":137,""t"":1766766616},{""x"":122,""y"":96,""t"":1766766618}]","{""R1"":1,""R2"":4,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",35,0,0,none,0,,0.0s,b'Was having really bad accuracy issues.'
AkhilM,54,2714,0,,,0,0,0,none,0,y,Intake,0.0s,b'had to push fuel due to intake failure'
